timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614618881917,10,Kittens-10,200,OK,Bing Various 2-3,text,true,,1507,150,2,3,http://www.bing.com/rp/jZQUtjbvBNTFVhjuc1I6KRsoYFQ.css,10,0,0
1614618881927,10,Kittens-11,200,OK,Bing Various 2-3,text,true,,1547,150,2,3,http://www.bing.com/rp/DGRMR9NeVlyY3l85HlsGXYkE8_s.css,10,0,0
1614618881937,10,Kittens-12,200,OK,Bing Various 2-3,text,true,,1212,150,2,3,http://www.bing.com/rp/K1lFw1Mm-fGE5oJrZ4Sbf44j-54.css,10,0,0
1614618881947,10,Kittens-13,200,OK,Bing Various 2-3,text,true,,7546,150,2,3,http://www.bing.com/rp/IM8yRggr6PIeHc40CX57dqaq-lc.css,10,0,0
1614618881957,9,Kittens-14,200,OK,Bing Various 2-3,text,true,,1774,150,2,3,http://www.bing.com/rp/dPivqrU3cqe5fmsrlV6oVXWN6J8.css,9,0,0
1614618881966,11,Kittens-15,200,OK,Bing Various 2-3,text,true,,4628,150,2,3,http://www.bing.com/rp/fWNNQ1PnvP0-d6lD80KSmXG3Q4o.css,11,0,0
1614618881977,10,Kittens-16,200,OK,Bing Various 2-3,bin,true,,2632,150,2,3,http://www.bing.com/rp/kFAqShRrnkQMbH6NYLBYoJ3lq9s.png,10,0,0
1614618881987,19,Kittens-17,200,OK,Bing Various 2-3,bin,true,,1604,203,2,3,http://tse1.mm.bing.net/th?q=Really+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,19,0,9
1614618882006,21,Kittens-18,200,OK,Bing Various 2-3,bin,true,,1624,198,2,3,http://tse3.mm.bing.net/th?q=Ginger+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,21,0,10
1614618882027,21,Kittens-19,200,OK,Bing Various 2-3,bin,true,,1868,200,2,3,http://tse4.mm.bing.net/th?q=Too+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,21,0,9
1614618882048,15,Kittens-20,200,OK,Bing Various 2-3,bin,true,,1500,198,2,3,http://tse3.mm.bing.net/th?q=Fluffy+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,15,0,0
1614618882064,11,Kittens-21,200,OK,Bing Various 2-3,bin,true,,1509,201,2,3,http://tse4.mm.bing.net/th?q=Cute+Baby+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,11,0,0
1614618882075,11,Kittens-22,200,OK,Bing Various 2-3,bin,true,,2008,200,2,3,http://tse1.mm.bing.net/th?q=Precious+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,11,0,0
1614618882086,13,Kittens-23,200,OK,Bing Various 2-3,bin,true,,8002,184,2,3,http://tse4.mm.bing.net/th/id/OIP.EU8SktG5ZMii70PgLSZEiQHaIF?w=191&h=209&c=7&o=5&pid=1.7,13,0,0
1614618882099,12,Kittens-24,200,OK,Bing Various 2-3,bin,true,,9588,232,2,3,http://tse3.mm.bing.net/th?q=Little+Baby+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,12,0,0
1614618882111,11,Kittens-25,200,OK,Bing Various 2-3,bin,true,,5540,184,2,3,http://tse4.mm.bing.net/th/id/OIP.1BLPgeOcciiQS0BjG1qktgHaHm?w=191&h=196&c=7&o=5&pid=1.7,11,0,0
1614618882122,11,Kittens-26,200,OK,Bing Various 2-3,bin,true,,12068,184,2,3,http://tse1.mm.bing.net/th/id/OIP.DYS2GCbA20jAS2n271fVRgHaLI?w=191&h=288&c=7&o=5&pid=1.7,11,0,0
1614618882133,21,Kittens-27,200,OK,Bing Various 2-3,bin,true,,10293,184,2,3,http://tse2.mm.bing.net/th/id/OIP.dxS3hmLb4wG2kgWr7YmErwAAAA?w=191&h=260&c=7&o=5&pid=1.7,21,0,9
1614618882154,11,Kittens-28,200,OK,Bing Various 2-3,bin,true,,11097,184,2,3,http://tse3.mm.bing.net/th/id/OIP.Pa7TDjKaKcrlMOiz86w2QgAAAA?w=191&h=258&c=7&o=5&pid=1.7,11,0,0
1614618882165,13,Kittens-29,200,OK,Bing Various 2-3,bin,true,,13420,184,2,3,http://tse4.mm.bing.net/th/id/OIP.Xu7KS9rBARpSC1LcidhKKwHaMY?w=191&h=320&c=7&o=5&pid=1.7,12,0,0
1614618882178,12,Kittens-30,200,OK,Bing Various 2-3,bin,true,,8789,184,2,3,http://tse2.mm.bing.net/th/id/OIP.0MQsBA0jAi0NTv_rKmbTCwAAAA?w=191&h=255&c=7&o=5&pid=1.7,12,0,0
