timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614618882442,442,Kittens,200,OK,Google Various 1-5,text,true,,111295,4463,1,3,http://www.google.com/search?q=Kittens&tbm=isch,19,0,10
1614618882442,19,Kittens-0,301,Moved Permanently,Google Various 1-5,text,true,,593,139,1,3,http://google.com/search?q=Kittens&tbm=isch,19,0,10
1614618882461,239,Kittens-1,200,OK,Google Various 1-5,text,true,,28632,143,1,3,http://www.google.com/search?q=Kittens&tbm=isch,84,0,10
1614618882701,14,Kittens-2,200,OK,Google Various 1-5,bin,true,,2310,191,1,3,http://www.google.com/images/branding/searchlogo/1x/googlelogo_desk_heirloom_color_150x55dp.gif,14,0,0
1614618882716,17,Kittens-3,200,OK,Google Various 1-5,bin,true,,3539,199,1,3,http://t0.gstatic.com/images?q=tbn:ANd9GcRiJrXqWMvP4-IUsfqesDA9OpmSAeLYLsfawlMc-_F0AENdxwhpeKLYHW-nIw&s,17,0,9
1614618882733,8,Kittens-4,200,OK,Google Various 1-5,bin,true,,3809,200,1,3,http://t0.gstatic.com/images?q=tbn:ANd9GcS5ioR5ImZd23D-CPe2gqWaWW7qS7iDzlKNgMr2A78ZuqdzEz0FFH2Y0TUXdfI&s,8,0,0
1614618882741,7,Kittens-5,200,OK,Google Various 1-5,bin,true,,4410,199,1,3,http://t0.gstatic.com/images?q=tbn:ANd9GcRhNZgW4u_Uz9U8dQxd1l6VUXor6u8higMr7iwRkDqnqv6HJwZ_49rneOba4g&s,7,0,0
1614618882748,8,Kittens-6,200,OK,Google Various 1-5,bin,true,,4351,200,1,3,http://t0.gstatic.com/images?q=tbn:ANd9GcRtOIREyOoVJTh4Jl6QSIS4SyHbCs2b3GdcaFRdKJAbXIYqHwhUiJfXoeW1tAo&s,8,0,0
1614618882756,7,Kittens-7,200,OK,Google Various 1-5,bin,true,,4269,199,1,3,http://t0.gstatic.com/images?q=tbn:ANd9GcT7VfEhXE_Mc2m-noLV9aoUutirL8oZu_HG-hDhOFxduzvFzxCNT2zGbLub_w&s,7,0,0
1614618882763,7,Kittens-8,200,OK,Google Various 1-5,bin,true,,4157,200,1,3,http://t0.gstatic.com/images?q=tbn:ANd9GcRlxS9HFMzpeFNwqnZSlAcuirSn4FOTaABw5-3DAiGTTxMaQ7wmMntvTut2KBs&s,7,0,0
